Stations_id, von_datum,bis_datum,Stationshoehe, geoBreite,geoLaenge ,Stationsname, Bundesland, Abgabe
4434,19310101,19861231,512,48.1888,9.822,Schemmerhofen-Schemmerberg,Baden-Württemberg,Frei
4435,19730101,19900430,46,52.35,13.2,Schenkenhorst,Brandenburg,Frei
4436,19470417,19511230,314,50.8166,9.846,Schenklengsfeld,Hessen,Frei
4437,19310101,20171231,357,50.8209,9.8106,Schenklengsfeld-Wüstfeld,Hessen,Frei
4438,19921201,20061231,317,49.975,11.0395,Scheßlitz,Bayern,Frei
4439,19871201,20021231,528,49.9628,11.1001,Scheßlitz-Kübelstein,Bayern,Frei
4440,19510101,20110630,548,48.1716,10.8951,Scheuring,Bayern,Frei
4441,19310101,20241030,479,48.5025,11.4543,Scheyern,Bayern,Frei
4442,19810101,20071231,155,51.9119,9.1533,Schieder,Nordrhein-Westfalen,Frei
4443,19710101,19861231,220,51.95,9.15,Schieder-Kamerun,Nordrhein-Westfalen,Frei
4444,19690501,20050228,372,51.6193,11.2194,Schielo,Sachsen-Anhalt,Frei
4445,18870101,20241030,609,51.7658,10.6533,Wernigerode-Schierke,Sachsen-Anhalt,Frei
4446,19310101,20050531,369,48.8354,12.1513,Schierling,Bayern,Frei
4447,19310101,19751231,395,51.8333,9.5667,Schießhaus,Niedersachsen,Frei
4448,19480101,20241029,4,52.8107,14.0643,Schiffmühle-Neutornow,Brandenburg,Frei
4449,19450101,20021231,120,51.454,12.9292,Schildau,Sachsen,Frei
4450,19500501,19940331,40,52.6333,13.3833,Schildow,Brandenburg,Frei
4451,19310101,19951231,499,49.2845,10.2544,Schillingsfürst,Bayern,Frei
4452,19120101,20020630,360,48.2893,8.3377,Schiltach,Baden-Württemberg,Frei
4453,19470101,19951231,220,51.05,11.8167,Schkölen,Thüringen,Frei
4454,19690101,20061231,148,51.6806,12.5406,Schköna,Sachsen-Anhalt,Frei
4455,19310101,20061231,117,52.0245,10.5322,Schladen,Niedersachsen,Frei
4456,19750101,20031231,35,53.7267,10.8242,Schlagsdorf,Mecklenburg-Vorpommern,Frei
4458,19860901,19970331,410,50.1021,8.0727,Schlangenbad-Bärstadt,Hessen,Frei
4459,19610101,19851231,480,50.0833,8.05,Schlangenbad-Hausen vor der Höhe,Hessen,Frei
4460,19690101,20061231,96,52.0139,11.03,Schlanstedt,Sachsen-Anhalt,Frei
4461,19310101,20051231,575,47.721,12.3929,Schleching,Bayern,Frei
4462,19510101,20060228,370,50.5749,6.4901,Schleiden-Gemünd,Nordrhein-Westfalen,Frei
4463,19590101,20091130,572,50.5188,6.399,Schleiden-Schöneseiffen,Nordrhein-Westfalen,Frei
4464,19510401,20241030,501,50.5679,11.8041,Schleiz,Thüringen,Frei
4465,19690101,20031231,21,54.2206,12.6833,Schlemmin,Mecklenburg-Vorpommern,Frei
4466,19470101,20241030,43,54.5275,9.5487,Schleswig,Schleswig-Holstein,Frei
4467,19510101,19731231,35,54.4833,9.5333,Schleswig (Dannewerkreis),Schleswig-Holstein,Frei
4468,19530101,19730731,19,54.5227,9.5649,Schleswig-Stadtfeld,Schleswig-Holstein,Frei
4469,19380201,20241030,399,50.5071,10.762,Schleusingen,Thüringen,Frei
4470,19690601,20011231,75,51.7284,13.3822,Schlieben,Brandenburg,Frei
4471,19790101,19850731,780,47.7358,11.8505,Schliersee (A),Bayern,Frei
4472,19500201,20031231,792,47.7399,11.8578,Schliersee,Bayern,Frei
4473,19310101,20041231,230,50.6667,9.5667,Schlitz,Hessen,Frei
4474,19540101,19731231,170,49.7961,7.7583,Schlossböckelheim,Rheinland-Pfalz,Frei
4475,19170101,20021231,172,51.1048,11.1389,Schloßvippach,Thüringen,Frei
4476,19450401,20011231,235,50.8866,13.8113,Glashütte-Schlottwitz,Sachsen,Frei
4477,19510101,20050930,993,47.8208,8.186,Schluchsee,Baden-Württemberg,Frei
4479,19540101,19850930,375,50.3849,9.5358,Schlüchtern-Kloster Gomfritz,Hessen,Frei
4480,19310101,20241030,232,50.3447,9.5533,Schlüchtern-Herolz,Hessen,Frei
4481,19510101,19971231,340,50.3167,9.6167,Schlüchtern-Ramholz,Hessen,Frei
4482,19780101,20241030,411,49.7844,10.5407,Schlüsselfeld-Hohn am Berg,Bayern,Frei
4483,19310101,19731231,560,51.7333,10.4667,Schluft,Niedersachsen,Frei
4484,19610101,19710331,45,53.6615,10.2543,Schmalenbeck,Schleswig-Holstein,Frei
4485,19451101,20170228,296,50.725,10.4539,"Schmalkalden, Kurort",Thüringen,Frei
4486,19410101,20021231,490,51.2493,8.3957,Schmallenberg-Bödefeld,Nordrhein-Westfalen,Frei
4487,19410101,19941231,364,51.1333,8.2667,Schmallenberg-Fleckenberg,Nordrhein-Westfalen,Frei
4488,19310101,20241030,443,51.2127,8.2672,Schmallenberg-Sellinghausen,Nordrhein-Westfalen,Frei
4489,19510101,19911031,198,51.8833,10.7667,Schmatzfeld,Sachsen-Anhalt,Frei
4490,19660101,20241030,223,49.4149,6.836,Schmelz-Hüttersdorf,Saarland,Frei
4491,19310101,20140430,280,49.4758,6.9015,Schmelz-Limbach,Saarland,Frei
4492,19690101,19960131,37,52.4555,12.8131,Schmergow,Brandenburg,Frei
4493,19510101,20241030,417,49.4116,12.076,Schmidgaden,Bayern,Frei
4494,19310101,20241030,455,49.2806,11.914,Schmidmühlen,Bayern,Frei
4495,19450331,20011231,460,50.8432,13.6652,Schmiedeberg,Sachsen,Frei
4496,18940501,20071231,95,51.6826,12.7348,"Schmiedeberg, Bad",Sachsen-Anhalt,Frei
4497,19690101,20041130,720,50.6105,10.809,Schmiedefeld am Rennsteig,Thüringen,Frei
4498,19450401,20061231,655,50.5296,11.2253,"Schmiedefeld, Krs.Saalfeld",Thüringen,Frei
4499,19410101,20021231,535,50.3,8.4333,Schmitten-Treisberg,Hessen,Frei
4500,19830101,19940131,55,51.85,14.1833,Schmogrow,Brandenburg,Frei
4501,19360101,20241030,938,50.6545,10.7696,Schmücke,Thüringen,Frei
4502,19510101,19960430,18,53.0167,11.5333,Schnackenburg-Kapern,Niedersachsen,Frei
4503,19310101,20020630,610,48.0719,12.3696,Schnaitsee,Bayern,Frei
4505,19460101,19870131,650,50.4988,12.4534,Schnarrtanne-Vogelsgrün,Sachsen,Frei
4506,19510101,20011231,450,50.586,12.6387,Schneeberg,Sachsen,Frei
4507,18931115,20061231,40,52.8833,10.9,Schnega,Niedersachsen,Frei
4508,19510101,20241030,653,50.2968,6.4194,Schneifelforsthaus,Rheinland-Pfalz,Frei
4509,19510101,20170131,523,47.6685,12.7707,Schneizlreuth-Ristfeucht,Bayern,Frei
4510,19410101,20051231,507,47.6783,12.8245,Schneizlreuth-Unterjettenberg,Bayern,Frei
4511,18930201,20021231,630,47.7219,12.7716,Schneizlreuth-Weißbach,Bayern,Frei
4512,19461201,19940331,400,50.75,10.5,Schnellbach,Thüringen,Frei
4513,19410101,19821231,470,49.2,10.1833,Schnelldorf,Bayern,Frei
4514,19310101,20091231,67,53.1523,9.8072,Schneverdingen,Niedersachsen,Frei
4515,19310101,20241030,754,48.8367,13.2305,Schöfweg,Bayern,Frei
4516,19410101,20241030,417,48.7734,13.1807,Schöllnach-Taiding,Bayern,Frei
4517,19470101,20041231,635,48.7859,8.6451,"Schömberg, Kr. Calw",Baden-Württemberg,Frei
4518,19510101,19770630,745,48.4,8.4167,"Schömberg, Kreis Freudenstadt",Baden-Württemberg,Frei
4519,19710101,20011231,280,50.8816,14.2143,"Schöna, Sächsische Schweiz",Sachsen,Frei
4521,19310101,19571230,435,48.4833,12.8333,Schönau/Niederbayern,Bayern,Frei
4522,19880201,19901231,1127,47.6009,13.0253,Schönau/Oberbayern (Dürreck),Bayern,Frei
4523,19010101,19951231,535,47.7852,7.8938,Schönau/Schwarzwald,Baden-Württemberg,Frei
4524,19311001,20241027,43,53.5844,13.5732,Schönbeck,Mecklenburg-Vorpommern,Frei
4525,18911101,20001231,10,53.8445,10.9322,Schönberg,Mecklenburg-Vorpommern,Frei
4526,19310101,20061231,7,54.3984,10.3698,Schönberg in Holstein,Schleswig-Holstein,Frei
4527,19790601,19960131,275,50.8677,12.5223,Schönberg-Pfaffroda,Sachsen,Frei
4528,19310101,20241030,549,48.8397,13.34,Schönberg/Niederbayern,Bayern,Frei
4529,19100101,20061231,400,50.646,13.0637,Schönbrunn/Sachsen,Sachsen,Frei
4530,19790101,20111231,555,50.5435,10.8798,Schönbrunn/Schleuse,Thüringen,Frei
4531,19001201,20061231,480,50.5291,10.8959,Schönbrunn-Oberneubrunn,Thüringen,Frei
4532,19410101,20031231,350,49.4103,8.9351,Schönbrunn/Baden,Baden-Württemberg,Frei
4533,19690101,20010930,78,53.0618,12.2367,Schönebeck,Brandenburg,Frei
4534,19690101,20040831,52,51.9994,11.7618,Schönebeck/Elbe,Sachsen-Anhalt,Frei
4535,18841001,20121031,768,50.3794,12.3999,Schöneck-Kottenheide,Sachsen,Frei
4537,19510101,20140601,40,52.4653,13.6863,Schöneiche bei Berlin,Brandenburg,Frei
4538,19690101,20241030,63,53.3312,13.7328,Schönermark,Brandenburg,Frei
4539,19360101,20011231,79,51.8134,13.2358,Schönewalde,Brandenburg,Frei
4540,19510101,20061231,119,51.3229,11.3658,Schönewerda,Thüringen,Frei
4541,19460701,20021231,135,51.2981,13.6963,Schönfeld,Sachsen,Frei
4542,19310101,19761231,470,49.1167,9.55,Schönhardt,Baden-Württemberg,Frei
4543,19510101,19811231,170,52.1333,10.95,Schöningen,Niedersachsen,Frei
4544,19510101,19760630,480,48.6,8.3667,Schönmünzach,Baden-Württemberg,Frei
4545,19690101,20040531,65,52.6733,13.536,Schönow,Brandenburg,Frei
4546,19310101,20241030,684,49.5273,12.5705,Schönsee-Dietersdorf,Bayern,Frei
4547,19780101,20080831,230,49.342,9.5381,Schöntal-Bieringen,Baden-Württemberg,Frei
4548,19310101,20241030,608,50.1847,12.0791,Schönwald/Ofr.-Brunn,Bayern,Frei
4549,19770501,20100923,1021,48.1002,8.1969,Schönwald/Schwarzwald,Baden-Württemberg,Frei
4551,19780101,20051231,53,51.9856,13.7754,"Schönwalde, Kreis Dahme-Spremberg",Brandenburg,Frei
4552,19310101,20061231,290,52.193,10.782,Schöppenstedt-Groß Rode,Niedersachsen,Frei
4553,19310101,20061231,100,52.0917,7.2431,Schöppingen,Nordrhein-Westfalen,Frei
4554,19510101,20241030,408,49.8387,9.462,Schollbrunn,Bayern,Frei
4555,19690101,20241030,29,52.663,12.1812,Schollene,Sachsen-Anhalt,Frei
4556,19730101,20000831,904,48.1402,8.1991,Schonach,Baden-Württemberg,
4557,19530101,20241030,399,47.6464,7.844,Schopfheim-Eichen,Baden-Württemberg,Frei
4558,19810401,20050430,376,47.65,7.8333,Schopfheim (Hebelstr.),Baden-Württemberg,Frei
4559,19960501,20241030,398,49.1644,12.6175,Schorndorf-Knöbling,Bayern,Frei
4560,19490101,20220101,265,50.4925,9.1226,Schotten,Hessen,Frei
4561,19810501,19860430,702,50.5172,9.2233,Schotten-Breungeshain ( Jugendherberge),Hessen,Frei
4562,19710101,19810430,565,50.5167,9.2167,Schotten-Breungeshain,Hessen,Frei
4563,19090101,20041231,502,48.2167,8.3833,Schramberg,Baden-Württemberg,Frei
4564,18970601,20021231,135,51.4343,11.6685,Schraplau,Sachsen-Anhalt,Frei
4565,19510101,19991231,264,50.8333,9.25,Schrecksbach-Holzburg,Hessen,Frei
4566,19690101,20130831,46,52.9738,12.1115,Schrepkow,Brandenburg,Frei
4567,19510101,20241030,417,48.5532,11.2844,Schrobenhausen,Bayern,Frei
4568,19410101,20031231,455,49.345,9.981,Schrozberg,Baden-Württemberg,Frei
4569,19310101,20031231,456,49.3833,10.0667,Schrozberg-Spielbach,Baden-Württemberg,Frei
4570,19410101,19770430,31,52.3167,7.2333,Schüttorf,Niedersachsen,Frei
4571,19510101,19970331,504,51.8369,10.4312,Schulenberg,Niedersachsen,Frei
4572,19310101,20211231,586,48.0111,9.6857,"Schussenried, Bad-Olzreute",Baden-Württemberg,Frei
4573,19840601,20061231,255,48.2693,7.9533,Schuttertal,Baden-Württemberg,Frei
4574,19510101,20031231,398,48.2188,7.9597,Schuttertal-Schweighausen,Baden-Württemberg,Frei
4575,19790101,20241030,13,53.9463,12.0052,Schwaan-Bandow,Mecklenburg-Vorpommern,Frei
4576,19770401,19810731,343,49.3261,11.012,Schwabach (A),Bayern,Frei
4577,19410101,20211121,344,49.3264,11.0118,Schwabach,Bayern,Frei
4578,19410101,20051231,730,47.8249,10.8362,Schwabbruck,Bayern,Frei
4579,19610101,20241030,538,48.2008,10.7293,Schwabmünchen,Bayern,
4580,19510101,19761231,4,54.4,9.1833,Schwabstedt,Schleswig-Holstein,Frei
4581,19510101,20021031,415,48.7768,9.8025,Schwäbisch Gmünd-Strassdorf,Baden-Württemberg,Frei
4582,19310101,20241029,358,49.0823,9.6892,Schwäbisch Hall-Bibersfeld,Baden-Württemberg,Frei
4584,19700401,19790531,444,48.3667,11.8,Schwaigermoos,Bayern,Frei
4585,19510101,20241030,197,49.1287,9.0048,Schwaigern-Stetten am Heuchelberg,Baden-Württemberg,Frei
4586,19310101,19980630,320,50.1394,8.0627,"Schwalbach, Bad",Hessen,Frei
4587,19410101,20241001,480,50.1219,8.0363,"Schwalbach, Bad-Langenseifen",Hessen,Frei
4588,19690101,20021231,260,50.6913,10.3507,Schwallungen,Thüringen,Frei
4589,19310101,20241030,212,50.9181,9.1734,Schwalmstadt-Treysa,Hessen,Frei
4590,19410101,20041231,325,50.7,9.3333,Schwalmtal-Brauerschwend,Hessen,Frei
4591,19510101,20031231,153,48.3848,7.7584,Schwanau-Ottenheim,Baden-Württemberg,Frei
4592,19410101,20241030,356,49.3278,12.0871,Schwandorf,Bayern,Frei
4593,19690101,19991130,117,51.9639,11.1208,Schwanebeck,Sachsen-Anhalt,Frei
4594,19780101,20240701,2,53.2338,8.5115,Schwanewede-Neuenkirchen,Niedersachsen,Frei
4595,19410101,19990131,7,53.2667,8.6,Schwanewede-Meyenburg,Niedersachsen,Frei
4597,19410101,20101231,792,47.5769,10.7181,Schwangau-Horn,Bayern,Frei
4598,19310101,19900630,1008,47.5574,10.7498,Schwangau-Neuschwanstein,Bayern,Frei
4599,19410101,20241030,331,49.3425,11.1077,Wendelstein-Kleinschwarzenlohe,Bayern,Frei
4600,19410101,20241030,12,52.9081,9.0452,Schwarme,Niedersachsen,Frei
4601,19310101,20241030,28,52.6797,9.6524,Essel,Niedersachsen,Frei
4602,19850701,20241030,27,53.9385,10.6983,"Schwartau,Bad -Groß Parin",Schleswig-Holstein,Frei
4603,19710101,20241030,188,49.7975,10.2191,Schwarzach/Main,Bayern,Frei
4604,19410101,19701230,893,47.6333,12.85,Schwarzbachwacht,Bayern,Frei
4605,19490704,20241030,277,50.6441,11.1936,Schwarzburg,Thüringen,Frei
4606,19600101,19801231,116,51.5167,14.35,Schwarze Pumpe,Brandenburg,Frei
4607,19510101,20241030,637,50.308,11.643,Naila-Lippertsgrün,Bayern,Frei
4608,19920401,19931031,685,50.2666,11.64,Schwarzenbach am Wald-Rodeck,Bayern,Frei
4609,19410101,20241030,522,50.1926,11.8932,Schwarzenbach-Götzmannsgrün,Bayern,Frei
4610,19931101,20150930,787,50.279,11.6478,Schwarzenbach am Wald (Döbraberg),Bayern,Frei
4611,18970501,20080831,40,53.5032,10.4868,Schwarzenbek,Schleswig-Holstein,Frei
4612,19360101,19900831,418,50.5513,12.7678,Schwarzenberg,Sachsen,Frei
4614,19610101,19761231,620,48.3667,8.2333,Schwarzenbruch,Baden-Württemberg,Frei
4615,19510101,20241030,363,49.3577,11.2443,Schwarzenbruck,Bayern,Frei
4616,19310101,20051231,365,49.3906,12.1352,Schwarzenfeld,Bayern,Frei
4617,19510101,20241030,1373,47.6705,11.8539,Obere Firstalm/Schlierseer Berge,Bayern,Frei
4618,19690101,20241030,30,52.747,11.9792,Hohenberg-Krusemark-Schwarzholz,Sachsen-Anhalt,Frei
4619,19690101,20051231,6,53.0696,14.3234,Schwedt/Oder,Brandenburg,Frei
4620,18840101,20030930,723,47.6816,7.8816,Schopfheim-Schweigmatt,Baden-Württemberg,Frei
4621,19580501,20031231,240,50.0575,10.216,Schweinfurt-Gartenstadt,Bayern,Frei
4622,19310101,20241001,536,48.1923,9.9577,Schwendi-Kleinschafhausen,Baden-Württemberg,Frei
4623,19850101,20200430,834,48.1042,8.9976,"Schwenningen, Kreis Sigmaringen",Baden-Württemberg,Frei
4624,19450801,20021231,142,51.3309,13.959,Schwepnitz,Sachsen,Frei
4625,18900101,20241030,59,53.6424,11.3871,Schwerin,Mecklenburg-Vorpommern,Frei
4626,19690101,20210131,48,53.611,11.3854,Schwerin-Görries,Mecklenburg-Vorpommern,Frei
4627,19690101,19970831,38,53.6,11.4833,Schwerin-Müß,Mecklenburg-Vorpommern,Frei
4628,19500101,19891031,180,51.4667,7.5667,Schwerte,Nordrhein-Westfalen,Frei
4629,19740701,19991130,37,54.5166,9.142,Schwesing,Schleswig-Holstein,Frei
4630,19410101,20241030,100,49.3815,8.5707,Schwetzingen,Baden-Württemberg,Frei
4631,19460901,19970630,365,50.45,10.3667,Schwickershausen,Thüringen,Frei
4632,19510101,20241030,64,53.6449,12.6813,Schwinkendorf,Mecklenburg-Vorpommern,Frei
4633,19840101,19971231,150,51.2726,14.4912,Sdier (Wasserwerk),Sachsen,Frei
4634,19470101,19990228,335,50.9774,14.2588,Sebnitz,Sachsen,Frei
4635,19810101,20061231,212,51.1518,10.474,Mühlhausen-Seebach,Thüringen,Frei
4636,19690101,19951231,28,52.891,11.0194,Seebenau,Sachsen-Anhalt,Frei
4637,19690101,20241030,31,52.5404,13.1243,Staaken,Brandenburg,Frei
4638,19710101,20061231,48,53.1682,10.7079,"Seedorf, Kreis Lüneburg",Niedersachsen,Frei
4639,19510101,20241030,36,54.0302,10.475,"Seedorf, Kreis Segeberg -Blomnath",Schleswig-Holstein,Frei
4640,19310101,20051231,646,48.031,11.252,Seefeld/Oberbayern-Unering,Bayern,Frei
4641,20060117,20241030,802,47.6711,10.6271,Seeg (Kläranlage),Bayern,
4642,19700101,20241030,21,52.8911,11.7297,Seehausen,Sachsen-Anhalt,Frei
4645,19510101,20040630,140,52.1,11.298,Seehausen/Bördekreis,Sachsen-Anhalt,Frei
4646,19310101,20041231,132,49.75,8.6333,Seeheim-Jugenheim,Hessen,Frei
4647,19310101,20031231,255,48.3109,7.948,Seelbach,Baden-Württemberg,Frei
4648,19010701,20051231,55,52.5325,14.3748,Seelow,Brandenburg,Frei
4649,19470101,19560530,214,50.8698,7.3228,Seelscheid,Nordrhein-Westfalen,Frei
4650,20080301,20241030,344,49.8417,7.5541,Seesbach/Nahe,Rheinland-Pfalz,
4651,19370101,20241030,189,51.904,10.1885,Seesen,Niedersachsen,Frei
4652,19410101,20081231,132,51.9444,10.1327,Seesen-Rhüden,Niedersachsen,Frei
4653,19310101,20170331,584,47.8208,11.3143,Seeshaupt,Bayern,Frei
4654,19880501,19900531,14,53.3833,10,Seevetal-Hittfeld,Niedersachsen,Frei
4655,19310101,20111130,804,48.5975,8.4268,Seewald-Besenfeld,Baden-Württemberg,Frei
4656,19510101,19730630,49,53.9278,10.2993,"Segeberg, Bad",Schleswig-Holstein,Frei
4657,19410101,20241030,782,47.6587,8.0759,Görwihl-Burg,Baden-Württemberg,Frei
4658,19860701,20000229,184,49.6739,10.1421,Segnitz,Bayern,Frei
4659,19610101,19981231,64,52.3186,9.9635,Sehnde,Niedersachsen,Frei
4660,19510101,19981231,215,50.95,11.9667,Seifartsdorf,Thüringen,Frei
4661,19410101,20081231,205,50.6299,7.5603,Seifen,Rheinland-Pfalz,Frei
4662,19610101,20021231,435,50.05,6.65,Seinsfeld,Rheinland-Pfalz,Frei
4664,19410101,20000630,611,50.1969,12.1727,Selb/Oberfranken-Wildenau,Bayern,Frei
4666,20050601,20241030,40,54.3444,10.4581,Köhn,Schleswig-Holstein,Frei
4667,19610101,20241030,46,51.0395,5.9071,Selfkant-Havert,Nordrhein-Westfalen,Frei
4668,19310101,20241030,119,50.0242,8.9604,Seligenstadt-Waldhof,Hessen,Frei
4669,19820101,20050331,70,53.8684,10.8747,Selmsdorf,Mecklenburg-Vorpommern,Frei
4670,19310101,20090131,22,53.3707,9.2195,Selsingen,Niedersachsen,Frei
4671,19780101,20241030,159,50.3362,8.2228,Selters/Taunus-Niederselters,Hessen,Frei
4672,20080401,20241030,239,50.5218,7.7375,Selters,Rheinland-Pfalz,
4673,19830101,20031231,82,52.012,14.633,Sembten,Brandenburg,Frei
4675,19410101,20241030,514,48.3455,10.0624,Neu-Ulm-Hausen,Bayern,Frei
4676,19310101,20061231,61,51.8333,7.55,Senden-Ottmarsbocholt,Nordrhein-Westfalen,Frei
4677,19690101,20241029,102,51.5142,14.0152,Senftenberg,Brandenburg,Frei
4679,19410101,20041231,335,49.5186,9.0268,Sensbachtal-Salmshütte,Hessen,Frei
4680,19471101,20061231,120,51.9953,12.4251,Serno,Sachsen-Anhalt,Frei
4681,19780101,19911231,210,48.9637,9.0246,Sersheim,Baden-Württemberg,Frei
4682,19310101,19731231,33,53.85,10.1833,Seth,Schleswig-Holstein,Frei
4683,19310101,20241030,48,52.516,7.6762,Fürstenau,Niedersachsen,Frei
4684,19710101,20051231,515,49.1623,11.6272,Seubersdorf/Oberpfalz,Bayern,Frei
4685,19820701,20000831,411,49.8892,11.7117,Seybothenreuth,Bayern,Frei
4686,19310101,20241030,187,52.0541,9.909,Sibbesse,Niedersachsen,Frei
4687,19690101,20011231,60,52.5142,11.2267,Sichau,Sachsen-Anhalt,Frei
4688,19410101,20040630,340,51.7,10.4333,Sieber,Niedersachsen,Frei
4689,19410101,20061231,45,52.6621,8.9795,Siedenburg-Borstel,Niedersachsen,Frei
4690,19310101,20241030,347,50.736,8.4195,Siegbach-Eisemroth,Hessen,Frei
4691,19310101,20061231,63,50.7994,7.2048,Siegburg,Nordrhein-Westfalen,Frei
4692,19370101,20181130,229,50.8534,7.9966,Siegen (Kläranlage),Nordrhein-Westfalen,Frei
4693,19410101,19990630,260,50.8549,7.9924,Siegen-Eiserfeld,Nordrhein-Westfalen,Frei
4694,20060110,20241030,380,48.7629,11.843,Siegenburg,Bayern,
4695,19451201,20021231,784,50.4705,11.0587,Siegmundsburg,Thüringen,Frei
4696,19830601,20050630,634,47.8219,12.6493,Siegsdorf,Bayern,Frei
4697,19510101,20241030,838,47.7932,12.6194,Siegsdorf-Maria Eck,Bayern,Frei
4698,19910101,19940531,45,52.2835,13.2115,Siethen,Brandenburg,Frei
4699,19690101,20051231,65,53.4327,12.5795,Sietow,Mecklenburg-Vorpommern,Frei
4700,19510101,19620227,2,54.3833,8.8333,Sieversfleth,Schleswig-Holstein,Frei
4701,19690101,20031231,58,53.3638,12.0243,Siggelkow-Redlin,Mecklenburg-Vorpommern,Frei
4703,19510101,20241030,581,48.0719,9.1943,Sigmaringen-Laiz,Baden-Württemberg,Frei
4704,19310101,20241030,508,47.5776,9.7404,Sigmarszell-Zeisertsweiler,Bayern,Frei
4705,19470101,19531230,819,49.7595,12.3891,Silberhütte,Bayern,Frei
4706,19510101,20241030,358,48.2718,13.0273,Simbach/Inn,Bayern,Frei
4707,19410101,20241030,385,49.5998,11.3374,Simmelsdorf,Bayern,Frei
4708,19410101,20241030,434,50.6466,6.3121,Simmerath (Kalltalsperre),Nordrhein-Westfalen,Frei
4709,19790401,20241030,445,49.9996,7.5981,Simmern-Wahlbach,Rheinland-Pfalz,Frei
4710,19310101,20241030,718,48.6191,8.5247,Simmersfeld,Baden-Württemberg,Frei
4711,19911201,20000831,320,49.495,10.1169,Simmershofen-Equarhofen,Bayern,Frei
4712,19510101,20241030,428,48.0821,8.0919,Simonswald-Obersimonswald,Baden-Württemberg,Frei
4713,19510101,20241030,425,48.6919,8.9821,Sindelfingen,Baden-Württemberg,Frei
4714,19410101,20090331,601,47.728,11.3586,Sindelsdorf,Bayern,Frei
4715,19310101,20070430,313,50.2774,7.8366,Singhofen,Rheinland-Pfalz,Frei
4716,19310101,20041231,220,50.2505,9.6192,Sinntal-Altengronau,Hessen,Frei
4717,19510101,20021231,390,50.3,9.6,Sinntal-Weiperz,Hessen,Frei
4718,19310101,20031231,197,49.2608,8.874,Sinsheim (Thomas-Mann-Str.),Baden-Württemberg,Frei
4719,20000601,20070831,169,49.2447,8.8787,Sinsheim,Baden-Württemberg,Frei
4720,19510101,20021231,125,48.7534,8.0983,Sinzheim-Leiberstung,Baden-Württemberg,Frei
4721,19690501,20021231,395,51.6451,11.0447,Siptenfelde,Sachsen-Anhalt,Frei
4722,19690501,20061231,412,51.6629,11.0461,Siptenfelde (Forsthaus Uhlenstein),Sachsen-Anhalt,Frei
4725,19780101,20040331,335,50.6277,11.1597,Sitzendorf,Thüringen,Frei
4726,19830101,19980930,145,51.3473,14.1813,Skaska,Sachsen,Frei
4727,18900920,20060228,125,51.2862,13.4711,Großenhain-Skassa,Sachsen,Frei
4729,19890701,20040229,342,50.2882,9.4583,Steinau-Seidenroth,Hessen,Frei
4730,19310101,20241030,145,50.2691,9.3602,"Soden, Bad-Salmünster",Hessen,Frei
